BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName,BankDomain,LogoUrl
518867,MASTERCARD,CREDIT,GOLD,ITHMAAR BANK B.S.C.,,,BH,BHR,BAHRAIN,ithmaarbank.com,https://commons.wikimedia.org/wiki/File:Ithmaar_Bank_logo.svg
518870,MASTERCARD,CREDIT,TITANIUM,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES,emiratesnbd.com,https://commons.wikimedia.org/wiki/File:Emirates_NBD_logo.svg
518871,MASTERCARD,CREDIT,TITANIUM,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES,emiratesnbd.com,https://commons.wikimedia.org/wiki/File:Emirates_NBD_logo.svg
518872,MASTERCARD,CREDIT,TITANIUM,EMIRATES NBD,+971800456,http://www.emiratesnbd.com,AE,ARE,UNITED ARAB EMIRATES,emiratesnbd.com,https://commons.wikimedia.org/wiki/File:Emirates_NBD_logo.svg
518883,MASTERCARD,CREDIT,GOLD,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
518888,MASTERCARD,CREDIT,PLATINUM,ELAF ISLAMIC BANK,,,IQ,IRQ,IRAQ,,
518891,MASTERCARD,DEBIT,PREPAID BUSINESS,AL-MADFU AT AL-RAQMIYYAH FOR FINANCIAL TECHNOLOGY,,,SA,SAU,SAUDI ARABIA,,
518895,MASTERCARD,CREDIT,GOLD,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT,bankfab.com,https://commons.wikimedia.org/wiki/File:First_Abu_Dhabi_Bank_Logo.svg
518904,MASTERCARD,CREDIT,,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT,banquemisr.com,https://commons.wikimedia.org/wiki/File:Banque_Misr_logo.svg
518910,MASTERCARD,CREDIT,WORLD ELITE,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES,bankfab.com,https://commons.wikimedia.org/wiki/File:First_Abu_Dhabi_Bank_Logo.svg
518917,MASTERCARD,CREDIT,STANDARD,DOHA BANK Q.S.C,,,QA,QAT,QATAR,dohabank.com,https://commons.wikimedia.org/wiki/File:Doha_Bank_logo.svg
518933,MASTERCARD,CREDIT,PLATINUM,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,AE,ARE,UNITED ARAB EMIRATES,afs.com.bh,https://img.logo.dev/afs.com.bh?format=png&size=400
518953,MASTERCARD,CREDIT,GOLD,"MAX IT FINANCE, LTD.",,,IL,ISR,ISRAEL,max.co.il,https://commons.wikimedia.org/wiki/File:Max_It_Finance_logo.svg
518954,MASTERCARD,CREDIT,STANDARD,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL,leumi.co.il,https://commons.wikimedia.org/wiki/File:Bank_Leumi_Logo.svg
518955,MASTERCARD,CREDIT,GOLD,BANK LEUMI LE-ISRAEL BM,,,IL,ISR,ISRAEL,leumi.co.il,https://commons.wikimedia.org/wiki/File:Bank_Leumi_Logo.svg
518975,MASTERCARD,CREDIT,TITANIUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES,bankfab.com,https://commons.wikimedia.org/wiki/File:First_Abu_Dhabi_Bank_Logo.svg
518986,MASTERCARD,CREDIT,GOLD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL,cal-online.co.il,https://commons.wikimedia.org/wiki/File:Cal_Israel_Credit_Cards_logo.svg
518987,MASTERCARD,CREDIT,,"ISRAEL CREDIT CARDS, LTD.",360-378-2265,http://www.cal-intl.com,IL,ISR,ISRAEL,cal-online.co.il,https://commons.wikimedia.org/wiki/File:Cal_Israel_Credit_Cards_logo.svg
518989,MASTERCARD,CREDIT,STANDARD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL,cal-online.co.il,https://commons.wikimedia.org/wiki/File:Cal_Israel_Credit_Cards_logo.svg
518991,MASTERCARD,CREDIT,GOLD,ISRAEL CREDIT CARDS LTD.,,,IL,ISR,ISRAEL,cal-online.co.il,https://commons.wikimedia.org/wiki/File:Cal_Israel_Credit_Cards_logo.svg
519001,MASTERCARD,DEBIT,PREPAID,BANQUE DU CAIRE,+20222648410,http://www.bdc.com.eg,EG,EGY,EGYPT,bdc.com.eg,https://commons.wikimedia.org/wiki/File:Banque_du_Caire_logo.svg
519009,MASTERCARD,DEBIT,STANDARD,MIDDLE EAST PAYMENT SERVICES LIMITED CO.,,,IQ,IRQ,IRAQ,meps.com.jo,https://img.logo.dev/meps.com.jo?format=png&size=400
519036,MASTERCARD,DEBIT,PREPAID,"BANK OF JERUSALEM, LTD.",,,IL,ISR,ISRAEL,,
519060,MASTERCARD,DEBIT,WORLD,SOCIETE GENERALE DE BANQUE AU LIBAN S.A.L.,1274477777,http://www.sgbl.com.lb,LB,LBN,LEBANON,sgbl.com.lb,https://commons.wikimedia.org/wiki/File:SGBL_logo.svg
519065,MASTERCARD,CREDIT,PLATINUM,FINANCE HOUSE L.L.C.,,,AE,ARE,UNITED ARAB EMIRATES,financehouse.ae,https://img.logo.dev/financehouse.ae?format=png&size=400
519117,MASTERCARD,CREDIT,PLATINUM,AAFAQ ISLAMIC FINANCE PSC,,,AE,ARE,UNITED ARAB EMIRATES,aafaq.ae,https://img.logo.dev/aafaq.ae?format=png&size=400
519130,MASTERCARD,CREDIT,STANDARD,NATIONAL BANK OF KUWAIT (S.A.K.),,,KW,KWT,KUWAIT,nbk.com,https://commons.wikimedia.org/wiki/File:National_Bank_of_Kuwait_logo.svg
519145,MASTERCARD,DEBIT,PREPAID WORLD,JORDANIAN ELAF FOR INTEGRATED SOLUTIONS,,,JO,JOR,JORDAN,,
519158,MASTERCARD,CREDIT,WORLD ELITE,AHLI BANK OF KUWAIT,,,EG,EGY,EGYPT,eahli.com,https://commons.wikimedia.org/wiki/File:Al_Ahli_Bank_of_Kuwait_logo.svg
519165,MASTERCARD,CREDIT,PLATINUM,ISRACARD LTD.,,,IL,ISR,ISRAEL,isracard.co.il,https://commons.wikimedia.org/wiki/File:Isracard_logo.svg
519174,MASTERCARD,DEBIT,PREPAID,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,QA,QAT,QATAR,afs.com.bh,https://img.logo.dev/afs.com.bh?format=png&size=400
519190,MASTERCARD,DEBIT,PREPAID,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN,ahlibank.com.jo,https://commons.wikimedia.org/wiki/File:Jordan_Ahli_Bank_logo.svg
519212,MASTERCARD,DEBIT,PLATINUM,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES,network.ae,https://img.logo.dev/network.ae?format=png&size=400
519246,MASTERCARD,DEBIT,BUSINESS,EMIRATES NATIONAL BANK OF DUBAI S.A.E,,,EG,EGY,EGYPT,emiratesnbd.com,https://commons.wikimedia.org/wiki/File:Emirates_NBD_logo.svg
519251,MASTERCARD,CREDIT,STANDARD,FIRST ABU DHABI BANK PJSC,+20225204375,https://www.bankfab.com,EG,EGY,EGYPT,bankfab.com,https://commons.wikimedia.org/wiki/File:First_Abu_Dhabi_Bank_Logo.svg
519278,MASTERCARD,CREDIT,WORLD,CAPITAL BANK OF JORDAN,,,JO,JOR,JORDAN,bankofjordan.com,https://commons.wikimedia.org/wiki/File:Bank_of_Jordan_logo.svg
519288,MASTERCARD,DEBIT,PREPAID RELOADABLE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR,qnb.com,https://commons.wikimedia.org/wiki/File:Qatar_National_Bank_Logo.svg
519296,MASTERCARD,DEBIT,PREPAID WORLD,JORDANIAN ELAF FOR INTEGRATED SOLUTIONS,,,JO,JOR,JORDAN,,
519305,MASTERCARD,CREDIT,PLATINUM,ABU DHABI COMMERCIAL BANK,+97126962222,http://www.adcb.com,AE,ARE,UNITED ARAB EMIRATES,adcb.com,https://commons.wikimedia.org/wiki/File:Abu_Dhabi_Commercial_Bank_Logo.svg
519309,MASTERCARD,CREDIT,WORLD ELITE,CREDIMAX BSC (CLOSED),,,BH,BHR,BAHRAIN,max.co.il,https://commons.wikimedia.org/wiki/File:Max_It_Finance_logo.svg
519310,MASTERCARD,CREDIT,STANDARD,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA,alahli.com,https://commons.wikimedia.org/wiki/File:Saudi_National_Bank_Logo.svg
519316,MASTERCARD,CREDIT,PLATINUM,AREEBA S.A.L,,,LB,LBN,LEBANON,areeba.com,https://img.logo.dev/areeba.com?format=png&size=400
519341,MASTERCARD,CREDIT,PLATINUM,THE SAUDI NATIONAL BANK,,,SA,SAU,SAUDI ARABIA,alahli.com,https://commons.wikimedia.org/wiki/File:Saudi_National_Bank_Logo.svg
519359,MASTERCARD,DEBIT,TITANIUM,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT,banquemisr.com,https://commons.wikimedia.org/wiki/File:Banque_Misr_logo.svg
519360,MASTERCARD,DEBIT,STANDARD,"IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO, LTD.",,,IQ,IRQ,IRAQ,qicard.net,https://commons.wikimedia.org/wiki/File:Qi_card_logo.svg
519373,MASTERCARD,DEBIT,PREPAID RELOADABLE,ALQASEH FOR FINANCIAL SERVICES AND ELECTRONIC PAYMENT,,,IQ,IRQ,IRAQ,,
519379,MASTERCARD,CREDIT,PLATINUM,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT,hsbc.com,https://commons.wikimedia.org/wiki/File:HSBC_logo_(2018).svg
519402,MASTERCARD,CREDIT,WORLD,"MAX IT FINANCE, LTD.",,,IL,ISR,ISRAEL,max.co.il,https://commons.wikimedia.org/wiki/File:Max_It_Finance_logo.svg
519404,MASTERCARD,DEBIT,STANDARD,"IRAQ ELECTRONIC GATE FOR FINANCIAL SERVICES CO, LTD.",,,IQ,IRQ,IRAQ,qicard.net,https://commons.wikimedia.org/wiki/File:Qi_card_logo.svg
519441,MASTERCARD,CREDIT,STANDARD,CSCBANK SAL,,,LB,LBN,LEBANON,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
519445,MASTERCARD,CREDIT,GOLD,CSCBANK SAL,,,IQ,IRQ,IRAQ,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
519451,MASTERCARD,CREDIT,MIXED PRODUCT,CSCBANK S.A.L.,+9611871245,http://www.ccm.com.lb,LB,LBN,LEBANON,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
519454,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,BANK DHOFAR SAOG,,,OM,OMN,OMAN,bankdhofar.com,https://commons.wikimedia.org/wiki/File:Bank_Dhofar_logo.svg
519456,MASTERCARD,DEBIT,PREPAID CORPORATE,"IDT FINANCIAL SERVICES, LTD.",,http://www.idtfinance.com,IL,ISR,ISRAEL,idtfinance.com,https://img.logo.dev/idtfinance.com?format=png&size=400
519458,MASTERCARD,DEBIT,PREPAID PLATINUM TRAVEL,DOHA BANK Q.S.C,,,QA,QAT,QATAR,dohabank.com,https://commons.wikimedia.org/wiki/File:Doha_Bank_logo.svg
519484,MASTERCARD,DEBIT,WORLD,EMIRATES NATIONAL BANK OF DUBAI S.A.E,,,EG,EGY,EGYPT,emiratesnbd.com,https://commons.wikimedia.org/wiki/File:Emirates_NBD_logo.svg
519487,MASTERCARD,DEBIT,PREPAID,MIDDLE EAST PAYMENT SERVICES LIMITED CO.,,,IQ,IRQ,IRAQ,meps.com.jo,https://img.logo.dev/meps.com.jo?format=png&size=400
519508,MASTERCARD,DEBIT,PREPAID,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES,network.ae,https://img.logo.dev/network.ae?format=png&size=400
519511,MASTERCARD,DEBIT,PREPAID,DUBAI ISLAMIC BANK PJSC,,,AE,ARE,UNITED ARAB EMIRATES,alislami.ae,https://commons.wikimedia.org/wiki/File:Dubai_Islamic_Bank_logo.svg
519529,MASTERCARD,DEBIT,WORLD,ALEXBANK,1 9 0 3 3,http://www.alexbank.com,EG,EGY,EGYPT,alexbank.com,https://commons.wikimedia.org/wiki/File:Alexbank_logo.svg
519533,MASTERCARD,DEBIT,PREPAID,DUBAI ISLAMIC BANK PJSC,,,AE,ARE,UNITED ARAB EMIRATES,alislami.ae,https://commons.wikimedia.org/wiki/File:Dubai_Islamic_Bank_logo.svg
519616,MASTERCARD,DEBIT,STANDARD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES,network.ae,https://img.logo.dev/network.ae?format=png&size=400
519630,MASTERCARD,CREDIT,PLATINUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES,rakbank.ae,https://commons.wikimedia.org/wiki/File:Rakbank_logo.svg
519632,MASTERCARD,DEBIT,STANDARD,MASHREQ BANK,971 4 424 4444,http://www.mashreqbank.com,EG,EGY,EGYPT,mashreqbank.com,https://commons.wikimedia.org/wiki/File:Mashreq_bank_logo.svg
519634,MASTERCARD,CREDIT,WORLD,STANDARD CHARTERED BANK,+971600522288,https://www.sc.com,AE,ARE,UNITED ARAB EMIRATES,sc.com,https://commons.wikimedia.org/wiki/File:Standard_Chartered_(2021).svg
519737,MASTERCARD,CREDIT,BUSINESS,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT,banquemisr.com,https://commons.wikimedia.org/wiki/File:Banque_Misr_logo.svg
519779,MASTERCARD,CREDIT,CORPORATE WORLD,JORDAN COMMERCIAL BANK,+96265203000,http://www.jcbank.com.jo,JO,JOR,JORDAN,jcbank.com.jo,https://img.logo.dev/jcbank.com.jo?format=png&size=400
519855,MASTERCARD,DEBIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES,bankfab.com,https://commons.wikimedia.org/wiki/File:First_Abu_Dhabi_Bank_Logo.svg
519857,MASTERCARD,DEBIT,WORLD,CSCBANK SAL,,,LB,LBN,LEBANON,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
519861,MASTERCARD,DEBIT,WORLD,NATIONAL BANK OF OMAN (SAOG),,,OM,OMN,OMAN,nbo.om,https://commons.wikimedia.org/wiki/File:National_Bank_of_Oman_logo.svg
519868,MASTERCARD,DEBIT,WORLD,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES,network.ae,https://img.logo.dev/network.ae?format=png&size=400
519871,MASTERCARD,DEBIT,STANDARD,AL JANOOB ISLAMIC BANK FOR INVESTMENT AND FINANCE,,,IQ,IRQ,IRAQ,jib.iq,https://img.logo.dev/jib.iq?format=png&size=400
519875,MASTERCARD,DEBIT,PLATINUM,FIRST ABU DHABI BANK PJSC,+971600525500,https://www.bankfab.com,AE,ARE,UNITED ARAB EMIRATES,bankfab.com,https://commons.wikimedia.org/wiki/File:First_Abu_Dhabi_Bank_Logo.svg
519886,MASTERCARD,DEBIT,PLATINUM,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN,ahlibank.com.jo,https://commons.wikimedia.org/wiki/File:Jordan_Ahli_Bank_logo.svg
519887,MASTERCARD,DEBIT,PLATINUM,BANK DHOFAR SAOG,,,OM,OMN,OMAN,bankdhofar.com,https://commons.wikimedia.org/wiki/File:Bank_Dhofar_logo.svg
519900,MASTERCARD,CREDIT,WORLD ELITE EXCLUSIVE,NATIONAL BANK OF BAHRAIN,,,BH,BHR,BAHRAIN,nbbonline.com,https://commons.wikimedia.org/wiki/File:National_Bank_of_Bahrain_logo.svg
519912,MASTERCARD,DEBIT,STANDARD,"EGYPTIAN BANKS CO. FOR TECHNOLOGICAL ADVANCEMENT, S.A.E.",,,EG,EGY,EGYPT,ebc-egypt.com,https://img.logo.dev/ebc-egypt.com?format=png&size=400
519916,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,NATIONAL BANK OF KUWAIT (S.A.K.),,,KW,KWT,KUWAIT,nbk.com,https://commons.wikimedia.org/wiki/File:National_Bank_of_Kuwait_logo.svg
519926,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,JORDAN AHLI BANK,+96265007777,http://www.ahli.com,JO,JOR,JORDAN,ahlibank.com.jo,https://commons.wikimedia.org/wiki/File:Jordan_Ahli_Bank_logo.svg
519957,MASTERCARD,CREDIT,WORLD ELITE,QATAR NATIONAL BANK,+97444622724,http://www.qnb.com.qa,QA,QAT,QATAR,qnb.com,https://commons.wikimedia.org/wiki/File:Qatar_National_Bank_Logo.svg
519964,MASTERCARD,CREDIT,WORLD ELITE,AREEBA S.A.L,,,LB,LBN,LEBANON,areeba.com,https://img.logo.dev/areeba.com?format=png&size=400
519969,MASTERCARD,CREDIT,WORLD ELITE,SHARJAH ISLAMIC BANK PJSC,+97165999999,http://www.sib.ae,AE,ARE,UNITED ARAB EMIRATES,sib.ae,https://commons.wikimedia.org/wiki/File:Sharjah_Islamic_Bank_logo.svg
520008,MASTERCARD,CREDIT,STANDARD,THE NATIONAL BANK PLC,,,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED",tnb.ps,https://img.logo.dev/tnb.ps?format=png&size=400
520029,MASTERCARD,CREDIT,,NETWORK INTERNATIONAL LLC,,,AE,ARE,UNITED ARAB EMIRATES,network.ae,https://img.logo.dev/network.ae?format=png&size=400
520031,MASTERCARD,CREDIT,STANDARD,BANQUE DU CAIRE,+20222648410,http://www.bdc.com.eg,EG,EGY,EGYPT,bdc.com.eg,https://commons.wikimedia.org/wiki/File:Banque_du_Caire_logo.svg
520058,MASTERCARD,DEBIT,BUSINESS,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA,riyadbank.com,https://commons.wikimedia.org/wiki/File:Riyad_Bank_logo.svg
520065,MASTERCARD,DEBIT,STANDARD,"BANK OF BEIRUT, S.A.L.",,,LB,LBN,LEBANON,bankofbeirut.com,https://commons.wikimedia.org/wiki/File:Bank_of_Beirut_logo.svg
520073,MASTERCARD,CREDIT,GOLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN,afs.com.bh,https://img.logo.dev/afs.com.bh?format=png&size=400
520074,MASTERCARD,CREDIT,GOLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN,afs.com.bh,https://img.logo.dev/afs.com.bh?format=png&size=400
520076,MASTERCARD,CREDIT,GOLD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,BH,BHR,BAHRAIN,afs.com.bh,https://img.logo.dev/afs.com.bh?format=png&size=400
520089,MASTERCARD,CREDIT,BUSINESS,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA,riyadbank.com,https://commons.wikimedia.org/wiki/File:Riyad_Bank_logo.svg
520090,MASTERCARD,CREDIT,PLATINUM,RIYAD BANK,,http://www.riyadbank.com,SA,SAU,SAUDI ARABIA,riyadbank.com,https://commons.wikimedia.org/wiki/File:Riyad_Bank_logo.svg
520107,MASTERCARD,CREDIT,GOLD,CSCBANK SAL,,,LB,LBN,LEBANON,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
520123,MASTERCARD,CREDIT,GOLD,STANDARD CHARTERED BANK,+97444248601,https://www.sc.com,QA,QAT,QATAR,sc.com,https://commons.wikimedia.org/wiki/File:Standard_Chartered_(2021).svg
520124,MASTERCARD,CREDIT,GOLD,STANDARD CHARTERED BANK,+9614542474,https://www.sc.com,LB,LBN,LEBANON,sc.com,https://commons.wikimedia.org/wiki/File:Standard_Chartered_(2021).svg
520149,MASTERCARD,CREDIT,TITANIUM,COMMERCIAL INTERNATIONAL BANK (EGYPT) S.A.E.,971 - 4 - 3589381,http://www.cibeg.com,EG,EGY,EGYPT,cibeg.com,https://commons.wikimedia.org/wiki/File:CIB_Logo.svg
520150,MASTERCARD,CREDIT,GOLD,CSCBANK SAL,,,LB,LBN,LEBANON,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
520200,MASTERCARD,CREDIT,WORLD,CREDIT LIBANAIS S.A.L.,+9611900111,http://www.creditlibanais.com.lb,LB,LBN,LEBANON,creditlibanais.com,https://commons.wikimedia.org/wiki/File:Credit_Libanais_logo.svg
520232,MASTERCARD,CREDIT,TITANIUM,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT,banquemisr.com,https://commons.wikimedia.org/wiki/File:Banque_Misr_logo.svg
520233,MASTERCARD,CREDIT,TITANIUM,BANQUE MISR,+20223912150,http://www.banquemisr.com,EG,EGY,EGYPT,banquemisr.com,https://commons.wikimedia.org/wiki/File:Banque_Misr_logo.svg
520305,MASTERCARD,CREDIT,TITANIUM,NETWORK INTERNATIONAL LLC,,,EG,EGY,EGYPT,network.ae,https://img.logo.dev/network.ae?format=png&size=400
520325,MASTERCARD,DEBIT,TITANIUM,AL JANOOB ISLAMIC BANK FOR INVESTMENT AND FINANCE,,,IQ,IRQ,IRAQ,jib.iq,https://img.logo.dev/jib.iq?format=png&size=400
520378,MASTERCARD,CREDIT,STANDARD,COMMERCIAL INTERNATIONAL BANK (EGYPT) S.A.E.,971 - 4 - 3589381,http://www.cibeg.com,EG,EGY,EGYPT,cibeg.com,https://commons.wikimedia.org/wiki/File:CIB_Logo.svg
520379,MASTERCARD,CREDIT,STANDARD,ARAB FINANCIAL SERVICES COMPANY B.S.C. (C),,,OM,OMN,OMAN,afs.com.bh,https://img.logo.dev/afs.com.bh?format=png&size=400
520388,MASTERCARD,CREDIT,,ARAB AFRICAN INTERNATIONAL BANK,+20224886679,http://www.aaib.com,EG,EGY,EGYPT,aaib.com,https://commons.wikimedia.org/wiki/File:Arab_African_International_Bank_Logo.svg
520398,MASTERCARD,CREDIT,STANDARD,AREEBA S.A.L,,,LB,LBN,LEBANON,areeba.com,https://img.logo.dev/areeba.com?format=png&size=400
520414,MASTERCARD,CREDIT,STANDARD,DOHA BANK Q.S.C,,,QA,QAT,QATAR,dohabank.com,https://commons.wikimedia.org/wiki/File:Doha_Bank_logo.svg
520419,MASTERCARD,DEBIT,,DOHA BANK Q.S.C,,,QA,QAT,QATAR,dohabank.com,https://commons.wikimedia.org/wiki/File:Doha_Bank_logo.svg
520430,MASTERCARD,CREDIT,TITANIUM,ARAB NATIONAL BANK,,,SA,SAU,SAUDI ARABIA,anb.com.sa,https://commons.wikimedia.org/wiki/File:Anb_new_logo.svg
520431,MASTERCARD,CREDIT,PLATINUM,ARAB NATIONAL BANK,,,SA,SAU,SAUDI ARABIA,anb.com.sa,https://commons.wikimedia.org/wiki/File:Anb_new_logo.svg
520433,MASTERCARD,CREDIT,GOLD,"BANK OF BEIRUT, S.A.L.",,,LB,LBN,LEBANON,bankofbeirut.com,https://commons.wikimedia.org/wiki/File:Bank_of_Beirut_logo.svg
520544,MASTERCARD,CREDIT,BUSINESS,QATAR NATIONAL BANK AL-AHLI S.A.E,,,EG,EGY,EGYPT,qnb.com,https://commons.wikimedia.org/wiki/File:Qatar_National_Bank_Logo.svg
520620,MASTERCARD,DEBIT,WORLD,QATAR NATIONAL BANK,,http://www.qnb.com.qa,LB,LBN,LEBANON,qnb.com,https://commons.wikimedia.org/wiki/File:Qatar_National_Bank_Logo.svg
520701,MASTERCARD,DEBIT,PREPAID GOLD PAYROLL,PALESTINE ISLAMIC BANK,,,PS,PSE,"PALESTINIAN TERRITORY, OCCUPIED",islamicbank.ps,https://commons.wikimedia.org/wiki/File:Palestine_Islamic_Bank_logo.svg
520707,MASTERCARD,DEBIT,STANDARD,ARAB PAYMENT SERVICES,,,IQ,IRQ,IRAQ,aps.iq,https://img.logo.dev/aps.iq?format=png&size=400
520741,MASTERCARD,DEBIT,TITANIUM,BLOM BANK SAL,,,JO,JOR,JORDAN,blom.com.lb,https://commons.wikimedia.org/wiki/File:BLOM_Bank_logo.svg
520742,MASTERCARD,DEBIT,TITANIUM,MASHREQ BANK,971 4 424 4444,http://www.mashreqbank.com,EG,EGY,EGYPT,mashreqbank.com,https://commons.wikimedia.org/wiki/File:Mashreq_bank_logo.svg
520763,MASTERCARD,CREDIT,,HSBC BANK EGYPT,+20235359700,http://www.hsbc.com.eg,EG,EGY,EGYPT,hsbc.com,https://commons.wikimedia.org/wiki/File:HSBC_logo_(2018).svg
520767,MASTERCARD,CREDIT,,HSBC BANK MIDDLE EAST,+20235359700,http://www.hsbc.ae,EG,EGY,EGYPT,hsbc.com,https://commons.wikimedia.org/wiki/File:HSBC_logo_(2018).svg
520771,MASTERCARD,CREDIT,,BLOM BANK S.A.L.,(961-1) 738938 - 743300 OR (961-1) 372780 - 370830 - 373102,http://www.blom.com.lb,LB,LBN,LEBANON,blom.com.lb,https://commons.wikimedia.org/wiki/File:BLOM_Bank_logo.svg
520793,MASTERCARD,DEBIT,PREPAID BUSINESS,SOHAR INTERNATIONAL BANK SAOG,,,OM,OMN,OMAN,soharinternational.com,https://commons.wikimedia.org/wiki/File:Sohar_International_logo.svg
520798,MASTERCARD,DEBIT,WORLD,SOHAR INTERNATIONAL BANK SAOG,,,OM,OMN,OMAN,soharinternational.com,https://commons.wikimedia.org/wiki/File:Sohar_International_logo.svg
521020,MASTERCARD,DEBIT,PLATINUM,QATAR NATIONAL BANK,,http://www.qnb.com.qa,KW,KWT,KUWAIT,qnb.com,https://commons.wikimedia.org/wiki/File:Qatar_National_Bank_Logo.svg
521023,MASTERCARD,DEBIT,PREPAID RELOADABLE,AL-TABADUL FOR ELECTRONIC AND FINANCIAL TECHNOLOGIES,,,IQ,IRQ,IRAQ,,
521027,MASTERCARD,CREDIT,STANDARD,NATIONAL BANK OF OMAN (SAOG),,,OM,OMN,OMAN,nbo.om,https://commons.wikimedia.org/wiki/File:National_Bank_of_Oman_logo.svg
521030,MASTERCARD,DEBIT,PREPAID,YANA BANKING SERVICES COMPANY,,,IQ,IRQ,IRAQ,,
521031,MASTERCARD,CREDIT,PLATINUM,NATIONAL COMMERCIAL BANK,,,SA,SAU,SAUDI ARABIA,alahli.com,https://commons.wikimedia.org/wiki/File:Saudi_National_Bank_Logo.svg
521038,MASTERCARD,DEBIT,PREPAID,UNITED BANK S.E.A.,,,EG,EGY,EGYPT,,
521046,MASTERCARD,DEBIT,PLATINUM,NATIONAL BANK OF KUWAIT (S.A.K.),,,EG,EGY,EGYPT,nbk.com,https://commons.wikimedia.org/wiki/File:National_Bank_of_Kuwait_logo.svg
521060,MASTERCARD,DEBIT,STANDARD,CSCBANK SAL,,,IQ,IRQ,IRAQ,cscbank.com,https://img.logo.dev/cscbank.com?format=png&size=400
521063,MASTERCARD,DEBIT,WORLD ELITE,ARAB AFRICAN INTERNATIONAL BANK,+20224886679,http://www.aaib.com,EG,EGY,EGYPT,aaib.com,https://commons.wikimedia.org/wiki/File:Arab_African_International_Bank_Logo.svg
521070,MASTERCARD,DEBIT,TITANIUM,NATIONAL BANK OF RAS AL-KHAIMAH (RAKBANK),,,AE,ARE,UNITED ARAB EMIRATES,rakbank.ae,https://commons.wikimedia.org/wiki/File:Rakbank_logo.svg
521072,MASTERCARD,DEBIT,STANDARD,AREEBA S.A.L,,,LB,LBN,LEBANON,areeba.com,https://img.logo.dev/areeba.com?format=png&size=400
521076,MASTERCARD,DEBIT,STANDARD,NATIONAL BANK OF BAHRAIN,,,SA,SAU,SAUDI ARABIA,nbbonline.com,https://commons.wikimedia.org/wiki/File:National_Bank_of_Bahrain_logo.svg
